Ticker;Name;Sector;Industry;ESG Global Score;Market Cap;Size;Debt-to-Equity;PE_Ratio;Beta_Value;Year;ROE_Value;Tot_Return;Next_Year_Return;Momentum_1y;High_Impact_ESG;ESG_x_Sector;Tot_Return_w;Next_Year_Return_w;Size_w;PE_Ratio_w;Debt-to-Equity_w;ROE_Value_w;Momentum_1y_w
NVDA.OQ;nvidia;Technology;Semiconductors;75.23803886;81435000000;10.9108111;26.77018;24.83813351;2.275224989;2018.0;44.04141162;-30.81570239;76.94536171;81.98101471;0.0;64.53115191;-30.81570239;76.94536171;10.9108111;24.83813351;26.77018;44.04141162;81.98101471
NVDA.OQ;nvidia;Technology;Semiconductors;74.64313398;1,44004E+11;11.15837335;21.28024;44.19277289;2.275224989;2019.0;44.8819366;76.94536171;122.3020098;-30.81570239;0.0;64.53115191;76.94536171;122.3020098;11.15837335;44.19277289;21.28024;44.8819366;-30.81570239
NVDA.OQ;nvidia;Technology;Semiconductors;79.70319102;3,23242E+11;11.50952752;16.31432;68.23646247;2.275224989;2020.0;25.95377332;122.3020098;125.4782032;76.94536171;0.0;64.53115191;122.3020098;125.4782032;11.50952752;68.23646247;16.31432;25.95377332;76.94536171
NVDA.OQ;nvidia;Technology;Semiconductors;77.26087121;7,35275E+11;11.8664498;41.21826;94.02193025;2.275224989;2021.0;29.77626559;125.4782032;-50.26599081;122.3020098;0.0;64.53115191;125.4782032;-50.26599081;11.8664498;94.02193025;41.21826;29.77626559;122.3020098
NVDA.OQ;nvidia;Technology;Semiconductors;76.42380232;3,59504E+11;11.55570421;41.13182;27.01643466;2.275224989;2022.0;44.83162855;-50.26599081;239.0191501;125.4782032;0.0;64.53115191;-50.26599081;239.0191501;11.55570421;27.01643466;41.13182;44.83162855;125.4782032
PNR.N;pentair plc;Industrials;Specialty Industrial Machinery;41.69894773;6002043870;9.778299165;116.88785;7.965800882;1.204608158;2015.0;9.157576736;-23.79994897;15.98951148;;1.0;41.69894773;-23.79994897;15.98951148;9.778299165;7.965800882;116.88785;9.157576736;14.98226152
PNR.N;pentair plc;Industrials;Specialty Industrial Machinery;47.69402275;6842911666;9.835240934;100.58293;9.313083682;1.204608158;2016.0;4.313099042;15.98951148;28.64811082;-23.79994897;1.0;47.69402275;15.98951148;28.64811082;9.835240934;9.313083682;100.58293;4.313099042;-23.79994897
PNR.N;pentair plc;Industrials;Specialty Industrial Machinery;47.3845579;8611872008;9.935097567;28.5978;13.72201832;1.204608158;2017.0;3.809646801;28.64811082;-18.86733023;15.98951148;1.0;47.3845579;28.64811082;-18.86733023;9.935097567;13.72201832;28.5978;3.809646801;15.98951148
PNR.N;pentair plc;Industrials;Specialty Industrial Machinery;50.44173256;6474117375;9.811180569;42.89527;9.460136218;1.204608158;2018.0;10.13398507;-18.86733023;23.69685147;28.64811082;1.0;50.44173256;-18.86733023;23.69685147;9.811180569;9.460136218;42.89527;10.13398507;28.64811082
PNR.N;pentair plc;Industrials;Specialty Industrial Machinery;53.13829968;7719617111;9.88759576;52.66902;17.94502649;1.204608158;2019.0;19.08707124;23.69685147;17.88996578;-18.86733023;1.0;53.13829968;23.69685147;17.88996578;9.88759576;17.94502649;52.66902;19.08707124;-18.86733023
PNR.N;pentair plc;Industrials;Specialty Industrial Machinery;54.24310046;8816313923;9.945287046;39.86137;20.92422899;1.204608158;2020.0;17.59026649;17.88996578;39.24337434;23.69685147;1.0;54.24310046;17.88996578;39.24337434;9.945287046;20.92422899;39.86137;17.59026649;23.69685147
PNR.N;pentair plc;Industrials;Specialty Industrial Machinery;66.12813551;12057168796;10.08124534;36.9173;26.99825138;1.204608158;2021.0;24.5572192;39.24337434;-37.35388531;17.88996578;1.0;66.12813551;39.24337434;-37.35388531;10.08124534;26.99825138;36.9173;24.5572192;17.88996578
PNR.N;pentair plc;Industrials;Specialty Industrial Machinery;62.82753153;7399135963;9.869181008;85.56922;11.9533241;1.204608158;2022.0;18.83820663;-37.35388531;64.17636995;39.24337434;1.0;62.82753153;-37.35388531;64.17636995;9.869181008;11.9533241;85.56922;18.83820663;39.24337434
PNR.N;pentair plc;Industrials;Specialty Industrial Machinery;63.06845837;12018887309;10.07986426;61.80411;20.31192819;1.204608158;2023.0;21.02545062;64.17636995;40.00091027;-37.35388531;1.0;63.06845837;64.17636995;40.00091027;10.07986426;20.31192819;61.80411;21.02545062;-37.35388531
OMC.N;omnicom group;Communication Services;Advertising Agencies;55.65001328;18329028810;10.26313945;158.19201;17.20906535;0.757864883;2015.0;41.26056126;0.360102732;15.40657449;;0.0;64.53115191;0.360102732;15.40657449;10.26313945;17.20906535;158.19201;41.26056126;14.112022865
OMC.N;omnicom group;Communication Services;Advertising Agencies;47.16198128;20210269943;10.30557211;186.09189;18.11510145;0.757864883;2016.0;49.50156033;15.40657449;-11.93119764;0.360102732;0.0;64.53115191;15.40657449;-11.93119764;10.30557211;18.11510145;186.09189;49.50156033;0.360102732
OMC.N;omnicom group;Communication Services;Advertising Agencies;53.83923464;16789693701;10.22504277;156.23057;14.38520672;0.757864883;2017.0;49.95080697;-11.93119764;3.937848377;15.40657449;0.0;64.53115191;-11.93119764;3.937848377;10.22504277;14.38520672;156.23057;49.95080697;15.40657449
OMC.N;omnicom group;Communication Services;Advertising Agencies;59.55747152;16413499637;10.21520119;157.44955;12.97932594;0.757864883;2018.0;52.50474604;3.937848377;14.35689071;-11.93119764;0.0;64.53115191;3.937848377;14.35689071;10.21520119;12.97932594;157.44955;52.50474604;-11.93119764
OMC.N;omnicom group;Communication Services;Advertising Agencies;67.02089948;17614521632;10.24587085;156.59661;14.01783459;0.757864883;2019.0;49.5871135;14.35689071;-19.4274233;3.937848377;0.0;64.53115191;14.35689071;-19.4274233;10.24587085;14.01783459;156.59661;49.5871135;3.937848377
OMC.N;omnicom group;Communication Services;Advertising Agencies;66.77907959;13304708553;10.12400537;165.93419;9.763924982;0.757864883;2020.0;31.84076251;-19.4274233;21.93707454;14.35689071;0.0;64.53115191;-19.4274233;21.93707454;10.12400537;9.763924982;165.93419;31.84076251;14.35689071
OMC.N;omnicom group;Communication Services;Advertising Agencies;71.74519943;15631553708;10.19400215;150.92085;12.7917736;0.757864883;2021.0;;21.93707454;15.71331602;-19.4274233;0.0;64.53115191;21.93707454;15.71331602;10.19400215;12.7917736;150.92085;16.32465073;-19.4274233
URI.N;united rentals;Industrials;Rental & Leasing Services;43.82455162;6733769307;9.828258234;552.98103;8.928032965;1.672354764;2015.0;35.73610263;-28.88932457;45.54728426;;1.0;43.82455162;-28.88932457;45.54728426;9.828258234;8.928032965;552.98103;35.73610263;14.98226152
URI.N;united rentals;Industrials;Rental & Leasing Services;39.22127189;8892422604;9.949020094;472.69417;12.32774665;1.672354764;2016.0;36.23559539;45.54728426;62.82439856;-28.88932457;1.0;39.22127189;45.54728426;62.82439856;9.949020094;12.32774665;472.69417;36.23559539;-28.88932457
URI.N;united rentals;Industrials;Rental & Leasing Services;47.29141798;14539217595;10.16254104;303.92788;19.34605365;1.672354764;2017.0;27.6398822;62.82439856;-40.35832703;45.54728426;1.0;47.29141798;62.82439856;-40.35832703;10.16254104;19.34605365;303.92788;27.6398822;45.54728426
URI.N;united rentals;Industrials;Rental & Leasing Services;53.59342857;8315451834;9.919885852;345.19542;7.356343941;1.672354764;2018.0;33.86080811;-40.35832703;62.65483273;62.82439856;1.0;53.59342857;-40.35832703;62.65483273;9.919885852;7.356343941;345.19542;33.86080811;62.82439856
URI.N;united rentals;Industrials;Rental & Leasing Services;71.59573201;12533755947;10.09808123;298.3812;8.449257087;1.672354764;2019.0;32.46232545;62.65483273;39.05978294;-40.35832703;1.0;71.59573201;62.65483273;39.05978294;10.09808123;8.449257087;298.3812;32.46232545;-40.35832703
URI.N;united rentals;Industrials;Rental & Leasing Services;80.49975698;16729206095;10.22347533;213.0253;11.11549406;1.672354764;2020.0;21.25373134;39.05978294;43.2840326;62.65483273;1.0;80.49975698;39.05978294;43.2840326;10.22347533;11.11549406;213.0253;21.25373134;62.65483273
URI.N;united rentals;Industrials;Rental & Leasing Services;71.10614897;24055946806;10.38122245;161.65916;19.46815136;1.672354764;2021.0;26.30979499;43.2840326;6.960787265;39.05978294;1.0;71.10614897;43.2840326;6.960787265;10.38122245;19.46815136;161.65916;26.30979499;39.05978294
EPAM.N;epam systems;Technology;Information Technology Services;22.44527433;3944093139;9.595947162;5.70755;30.0774316;1.75564923;2015.0;15.67959097;64.64921467;-18.20147545;;0.0;64.53115191;64.64921467;-18.20147545;9.595947162;30.0774316;5.70755;15.67959097;24.31911614
EPAM.N;epam systems;Technology;Information Technology Services;43.4891454;3282120594;9.516154534;3.25974;20.44891587;1.75564923;2016.0;14.23540926;-18.20147545;67.05022548;64.64921467;0.0;64.53115191;-18.20147545;67.05022548;9.516154534;20.44891587;3.25974;14.23540926;64.64921467
EPAM.N;epam systems;Technology;Information Technology Services;50.43356551;5673656114;9.753863009;2.62548;31.66056619;1.75564923;2017.0;16.78381242;67.05022548;7.986595919;-18.20147545;0.0;64.53115191;67.05022548;7.986595919;9.753863009;31.66056619;2.62548;16.78381242;-18.20147545
EPAM.N;epam systems;Technology;Information Technology Services;49.33004944;6273843074;9.797533652;2.08618;28.37637528;1.75564923;2018.0;18.79606336;7.986595919;82.88078614;67.05022548;0.0;64.53115191;7.986595919;82.88078614;9.797533652;28.37637528;2.08618;18.79606336;67.05022548
EPAM.N;epam systems;Technology;Information Technology Services;52.49026204;11708624766;10.06850589;1.6481;41.2740162;1.75564923;2019.0;18.26377416;82.88078614;68.90554299;7.986595919;0.0;64.53115191;82.88078614;68.90554299;10.06850589;41.2740162;1.6481;18.26377416;7.986595919
EPAM.N;epam systems;Technology;Information Technology Services;66.75430602;20063632707;10.30240957;1.26262;56.39514846;1.75564923;2020.0;18.28136914;68.90554299;86.53550997;82.88078614;0.0;64.53115191;68.90554299;86.53550997;10.30240957;56.39514846;1.26262;18.28136914;82.88078614
EPAM.N;epam systems;Technology;Information Technology Services;66.42569136;38000714050;10.57979176;1.85317;90.08055974;1.75564923;2021.0;21.54977422;86.53550997;-50.97015484;68.90554299;0.0;64.53115191;86.53550997;-50.97015484;10.57979176;90.08055974;1.85317;21.54977422;68.90554299
EPAM.N;epam systems;Technology;Information Technology Services;58.89806094;18849470557;10.27529916;1.01745;28.32261895;1.75564923;2022.0;15.28303231;-50.97015484;-9.275645327;86.53550997;0.0;64.53115191;-50.97015484;-9.275645327;10.27529916;28.32261895;1.01745;15.28303231;86.53550997
EPAM.N;epam systems;Technology;Information Technology Services;66.50387308;17156659534;10.23443273;0.75259;25.33239503;1.75564923;2023.0;12.88800191;-9.275645327;-21.36274971;-50.97015484;0.0;64.53115191;-9.275645327;-21.36274971;10.23443273;25.33239503;0.75259;12.88800191;-50.3223239324
SNPS.OQ;synopsys;Technology;Software - Infrastructure;48.73316232;6907765127;9.839337563;6.54118;15.32228534;1.157250961;2015.0;7.299780183;4.922935352;29.05064679;;0.0;64.53115191;4.922935352;29.05064679;9.839337563;15.32228534;6.54118;7.299780183;24.31911614
SNPS.OQ;synopsys;Technology;Software - Infrastructure;45.7996066;8834956809;9.946204431;6.41598;18.19362018;1.157250961;2016.0;8.431673523;29.05064679;44.81821271;4.922935352;0.0;64.53115191;29.05064679;44.81821271;9.946204431;18.19362018;6.41598;8.431673523;4.922935352
SNPS.OQ;synopsys;Technology;Software - Infrastructure;45.66593625;12676352549;10.10299431;4.39022;24.13773574;1.157250961;2017.0;4.220922222;44.81821271;-1.173158144;29.05064679;0.0;64.53115191;44.81821271;-1.173158144;10.10299431;24.13773574;4.39022;4.220922222;29.05064679
SNPS.OQ;synopsys;Technology;Software - Infrastructure;61.8956993;12595144611;10.10020316;13.46634;19.78765386;1.157250961;2018.0;16.18168607;-1.173158144;65.24216525;44.81821271;0.0;64.53115191;-1.173158144;65.24216525;10.10020316;19.78765386;13.46634;16.18168607;44.81821271
SNPS.OQ;synopsys;Technology;Software - Infrastructure;65.21191612;20954454878;10.32127637;3.36784;26.98390852;1.157250961;2019.0;14.07975097;65.24216525;86.2356322;-1.173158144;0.0;64.53115191;65.24216525;86.2356322;10.32127637;26.98390852;3.36784;14.07975097;-1.173158144
CHRW.OQ;ch robinson worldwide;Industrials;Integrated Freight & Logistics;29.47835879;8907613631;9.949761371;90.07762;18.03761666;0.909057056;2015.0;46.38972634;-15.21877952;20.99129546;;1.0;29.47835879;-15.21877952;20.99129546;9.949761371;18.03761666;90.07762;46.38972634;14.98226152
CHRW.OQ;ch robinson worldwide;Industrials;Integrated Freight & Logistics;33.6562576;10382354160;10.01629584;105.10436;19.57724272;0.909057056;2016.0;42.63460861;20.99129546;24.52509851;-15.21877952;1.0;33.6562576;20.99129546;24.52509851;10.01629584;19.57724272;105.10436;42.63460861;-15.21877952
CHRW.OQ;ch robinson worldwide;Industrials;Integrated Freight & Logistics;39.92045331;12419617999;10.09410824;109.5118;24.25841516;0.909057056;2017.0;36.72637271;24.52509851;-3.609281217;20.99129546;1.0;39.92045331;24.52509851;-3.609281217;10.09410824;24.25841516;109.5118;36.72637271;20.99129546
CHRW.OQ;ch robinson worldwide;Industrials;Integrated Freight & Logistics;42.3486819;11562744407;10.06306093;90.17916;19.20792712;0.909057056;2018.0;44.21993676;-3.609281217;-4.711111161;24.52509851;1.0;42.3486819;-3.609281217;-4.711111161;10.06306093;19.20792712;90.17916;44.21993676;24.52509851
CHRW.OQ;ch robinson worldwide;Industrials;Integrated Freight & Logistics;46.09279732;10576583000;10.02434538;78.62216;15.73276036;0.909057056;2019.0;35.33376181;-4.711111161;23.01582272;-3.609281217;1.0;46.09279732;-4.711111161;23.01582272;10.02434538;15.73276036;78.62216;35.33376181;-3.609281217
CHRW.OQ;ch robinson worldwide;Industrials;Integrated Freight & Logistics;44.04822548;12761262941;10.10589366;62.8515;22.16743534;0.909057056;2020.0;28.52543314;23.01582272;17.17563574;-4.711111161;1.0;44.04822548;23.01582272;17.17563574;10.10589366;22.16743534;62.8515;28.52543314;-4.711111161
CHRW.OQ;ch robinson worldwide;Industrials;Integrated Freight & Logistics;44.39153877;13990550535;10.1458348;100.12577;25.33245463;0.909057056;2021.0;43.27389939;17.17563574;-13.09233766;23.01582272;1.0;44.39153877;17.17563574;-13.09233766;10.1458348;25.33245463;100.12577;43.27389939;23.01582272
CPT.N;camden property trust;Real Estate;REIT - Residential;50.3843151;6344352811;9.802387326;94.18545;36.61251342;0.827901094;2015.0;8.07906879;7.920941725;19.27761892;;1.0;50.3843151;7.920941725;19.27761892;9.802387326;36.61251342;94.18545;8.07906879;6.337965796500001
CPT.N;camden property trust;Real Estate;REIT - Residential;51.57488706;7354423759;9.86654865;80.13392;41.58978139;0.827901094;2016.0;14.7708881;19.27761892;13.31748543;7.920941725;1.0;51.57488706;19.27761892;13.31748543;9.86654865;41.58978139;80.13392;14.7708881;7.920941725
CPT.N;camden property trust;Real Estate;REIT - Residential;49.40144;8531673665;9.931034235;63.26482;56.42902239;0.827901094;2017.0;6.098280499;13.31748543;-1.018266639;19.27761892;1.0;49.40144;13.31748543;-1.018266639;9.931034235;56.42902239;63.26482;6.098280499;19.27761892
CPT.N;camden property trust;Real Estate;REIT - Residential;45.73130074;8200556297;9.913843314;68.58292;46.16425141;0.827901094;2018.0;4.615927916;-1.018266639;24.20544058;13.31748543;1.0;45.73130074;-1.018266639;24.20544058;9.913843314;46.16425141;68.58292;4.615927916;13.31748543
CPT.N;camden property trust;Real Estate;REIT - Residential;50.77865394;10273839444;10.01173277;68.18712;59.2102326;0.827901094;2019.0;6.313561691;24.20544058;-2.297942626;-1.018266639;1.0;50.77865394;24.20544058;-2.297942626;10.01173277;59.2102326;68.18712;6.313561691;-1.018266639
CPT.N;camden property trust;Real Estate;REIT - Residential;67.5487383;9731764255;9.98819158;90.04825;50.95099689;0.827901094;2020.0;3.49610311;-2.297942626;83.13330736;24.20544058;1.0;67.5487383;-2.297942626;83.13330736;9.98819158;50.95099689;90.04825;3.49610311;24.20544058
CPT.N;camden property trust;Real Estate;REIT - Residential;62.35229168;18260610526;10.26151529;74.31265;123.4924562;0.827901094;2021.0;7.938924905;83.13330736;-35.56856859;-2.297942626;1.0;62.35229168;83.13330736;-35.56856859;10.26151529;123.4924562;74.31265;7.938924905;-2.297942626
XYZ.N;block;Technology;Software;17.27618029;4384488235;9.641918909;0.02244;;2.659300447;2015.0;-158.9481773;0.15302219;4.125286479;;0.0;64.53115191;0.15302219;4.125286479;9.641918909;23.34744954;0.02244;-82.1757796999;24.31911614
XYZ.N;block;Technology;Software;23.47540525;4799654229;9.681209952;0.0;;2.659300447;2016.0;-31.65280239;4.125286479;154.3653705;0.15302219;0.0;64.53115191;4.125286479;154.3653705;9.681209952;23.34744954;0.0;-31.65280239;0.15302219
XYZ.N;block;Technology;Software;23.16559524;13471640148;10.12942047;45.60053;;2.659300447;2017.0;-9.251045515;154.3653705;61.78252091;4.125286479;0.0;64.53115191;154.3653705;61.78252091;10.12942047;23.34744954;45.60053;-9.251045515;4.125286479
XYZ.N;block;Technology;Software;28.42617813;23193080608;10.36535844;80.29399;125.0724702;2.659300447;2018.0;-4.033177508;61.78252091;11.53503298;154.3653705;0.0;64.53115191;61.78252091;11.53503298;10.36535844;125.0724702;80.29399;-4.033177508;154.3653705
XYZ.N;block;Technology;Software;41.38041985;27075762803;10.4325807;54.74079;84.27632288;2.659300447;2019.0;26.48134348;11.53503298;247.8900256;61.78252091;0.0;64.53115191;11.53503298;239.1078588549999;10.4325807;84.27632288;54.74079;26.48134348;61.78252091
XYZ.N;block;Technology;Software;51.69308246;98141885152;10.9918544;113.77734;231.3743834;2.659300447;2020.0;9.694039897;247.8900256;-25.7902959;11.53503298;0.0;64.53115191;230.0811358019999;-25.7902959;10.9918544;135.3408641999999;113.77734;9.694039897;11.53503298
XYZ.N;block;Technology;Software;45.28647904;74500628132;10.87215993;152.61989;136.0026946;2.659300447;2021.0;5.585225328;-25.7902959;-61.09219243;247.8900256;0.0;64.53115191;-25.7902959;-51.3767846765;10.87215993;135.3408641999999;152.61989;5.585225328;209.8260585480008
EQR.N;equity residential;Real Estate;REIT - Residential;38.26665237;25356929619;10.40409667;102.10362;52.00222582;0.762176845;2015.0;8.316441418;16.91570458;-4.574895443;;1.0;38.26665237;16.91570458;-4.574895443;10.40409667;52.00222582;102.10362;8.316441418;6.337965796500001
EQR.N;equity residential;Real Estate;REIT - Residential;57.24530578;23534063279;10.37169692;85.91217;42.22626085;0.762176845;2016.0;41.58640198;-4.574895443;2.194517521;16.91570458;1.0;57.24530578;-4.574895443;2.194517521;10.37169692;42.22626085;85.91217;41.58640198;16.91570458
EQR.N;equity residential;Real Estate;REIT - Residential;64.62822083;23434504803;10.36985578;85.52041;49.97022317;0.762176845;2017.0;5.886782662;2.194517521;7.073538614;-4.574895443;1.0;64.62822083;2.194517521;7.073538614;10.36985578;49.97022317;85.52041;5.886782662;-4.574895443
EQR.N;equity residential;Real Estate;REIT - Residential;65.63294271;24384434678;10.38711269;84.79074;50.10284708;0.762176845;2018.0;6.434703557;7.073538614;26.14702242;2.194517521;1.0;65.63294271;7.073538614;26.14702242;10.38711269;50.10284708;84.79074;6.434703557;2.194517521
EQR.N;equity residential;Real Estate;REIT - Residential;67.61616659;30075607933;10.47821441;85.92321;59.60386851;0.762176845;2019.0;9.47663263;26.14702242;-23.53362976;7.073538614;1.0;67.61616659;26.14702242;-23.53362976;10.47821441;59.60386851;85.92321;9.47663263;7.073538614
EQR.N;equity residential;Real Estate;REIT - Residential;63.33089521;22067172601;10.34374669;74.95347;41.30578685;0.762176845;2020.0;8.76933279;-23.53362976;57.29766393;26.14702242;1.0;63.33089521;-23.53362976;57.29766393;10.34374669;41.30578685;74.95347;8.76933279;26.14702242
EQR.N;equity residential;Real Estate;REIT - Residential;62.27471854;33985211148;10.53128997;75.18348;93.09646028;0.762176845;2021.0;12.4241575;57.29766393;-32.46448764;-23.53362976;1.0;62.27471854;57.29766393;-32.46448764;10.53128997;93.09646028;75.18348;12.4241575;-23.53362976
ROK.N;rockwell automation;Industrials;Specialty Industrial Machinery;45.44755441;13485321828;10.12986132;66.50567;16.28450996;1.498734845;2015.0;33.64870089;-5.557531158;34.44088076;;1.0;45.44755441;-5.557531158;34.44088076;10.12986132;16.28450996;66.50567;33.64870089;14.98226152
ROK.N;rockwell automation;Industrials;Specialty Industrial Machinery;41.25106543;17300516486;10.23805907;102.33657;22.37546158;1.498734845;2016.0;34.33092373;34.44088076;48.86997099;-5.557531158;1.0;41.25106543;34.44088076;48.86997099;10.23805907;22.37546158;102.33657;34.33092373;-5.557531158
ROK.N;rockwell automation;Industrials;Specialty Industrial Machinery;41.54150096;25177795173;10.4010177;69.22211;26.54346856;1.498734845;2017.0;35.44706363;48.86997099;-21.76954388;34.44088076;1.0;41.54150096;48.86997099;-21.76954388;10.4010177;26.54346856;69.22211;35.44706363;34.44088076
ROK.N;rockwell automation;Industrials;Specialty Industrial Machinery;43.67546828;17988976004;10.25500644;109.81144;16.68409213;1.498734845;2018.0;50.14131882;-21.76954388;37.85481767;48.86997099;1.0;43.67546828;-21.76954388;37.85481767;10.25500644;16.68409213;109.81144;50.14131882;48.86997099
ROK.N;rockwell automation;Industrials;Specialty Industrial Machinery;56.45174893;23546940346;10.37193448;558.3622;23.9734656;1.498734845;2019.0;68.76391156;37.85481767;26.13298647;-21.76954388;1.0;56.45174893;37.85481767;26.13298647;10.37193448;23.9734656;558.3622;68.76391156;-21.76954388
ROK.N;rockwell automation;Industrials;Specialty Industrial Machinery;60.34980712;29132855866;10.46438306;148.44817;30.79251973;1.498734845;2020.0;142.7932961;26.13298647;41.19072523;37.85481767;1.0;60.34980712;26.13298647;41.19072523;10.46438306;30.79251973;148.44817;142.7932961;37.85481767
ROK.N;rockwell automation;Industrials;Specialty Industrial Machinery;60.19123565;40535017857;10.60783037;151.713;33.18080089;1.498734845;2021.0;79.3585767;41.19072523;-24.79374141;26.13298647;1.0;60.19123565;41.19072523;-24.79374141;10.60783037;33.18080089;151.713;79.3585767;26.13298647
ROK.N;rockwell automation;Industrials;Specialty Industrial Machinery;60.12513849;29555144220;10.47063308;127.16545;23.78068259;1.498734845;2022.0;36.33484517;-24.79374141;22.61952047;41.19072523;1.0;60.12513849;-24.79374141;22.61952047;10.47063308;23.78068259;127.16545;36.33484517;41.19072523
ROK.N;rockwell automation;Industrials;Specialty Industrial Machinery;59.36206825;35575338946;10.55114905;79.23813;23.99014679;1.498734845;2023.0;43.94643084;22.61952047;-6.227674134;-24.79374141;1.0;59.36206825;22.61952047;-6.227674134;10.55114905;23.99014679;79.23813;43.94643084;-24.79374141
PRU.N;prudential financial;Financial Services;Insurance - Life;65.17262724;36553090000;10.5629241;97.2855;8.131104446;0.965770353;2015.0;13.35644274;-7.345726036;32.48200472;;0.0;64.53115191;-7.345726036;32.48200472;10.5629241;8.131104446;97.2855;13.35644274;13.64349087
PRU.N;prudential financial;Financial Services;Insurance - Life;68.24421797;44745800000;10.65075228;72.1728;10.39564594;0.965770353;2016.0;9.841258988;32.48200472;13.64349087;-7.345726036;0.0;64.53115191;32.48200472;13.64349087;10.65075228;10.39564594;72.1728;9.841258988;-7.345726036
PRU.N;prudential financial;Financial Services;Insurance - Life;70.67223609;48751520000;10.68798816;60.21537;11.05069016;0.965770353;2017.0;9.766331332;13.64349087;-26.46050256;32.48200472;0.0;64.53115191;13.64349087;-26.46050256;10.68798816;11.05069016;60.21537;9.766331332;32.48200472
PRU.N;prudential financial;Financial Services;Insurance - Life;63.69704945;33680150000;10.52737402;70.69609;6.6091791;0.965770353;2018.0;7.531136671;-26.46050256;20.05537333;13.64349087;0.0;64.53115191;-26.46050256;20.05537333;10.52737402;6.6091791;70.69609;7.531136671;13.64349087
PRU.N;prudential financial;Financial Services;Insurance - Life;67.75487809;37683480000;10.576151;56.10101;7.360897568;0.965770353;2019.0;7.410589625;20.05537333;-11.48315584;-26.46050256;0.0;64.53115191;20.05537333;-11.48315584;10.576151;7.360897568;56.10101;7.410589625;-26.46050256
PRU.N;prudential financial;Financial Services;Insurance - Life;76.0356321;30915720000;10.49017937;51.81205;6.312364618;0.965770353;2020.0;-0.833461008;-11.48315584;45.23890005;20.05537333;0.0;64.53115191;-11.48315584;45.23890005;10.49017937;6.312364618;51.81205;-0.833461008;20.05537333
PRU.N;prudential financial;Financial Services;Insurance - Life;63.60117782;40914720000;10.61187958;54.39241;9.242095251;0.965770353;2021.0;13.51265651;45.23890005;-3.856812333;-11.48315584;0.0;64.53115191;45.23890005;-3.856812333;10.61187958;9.242095251;54.39241;13.51265651;-11.48315584
CARR.N;carrier global;Industrials;Building Products & Equipment;63.22451115;;10.2402019;;;1.29658943;2019.0;15.10403655;;217.2405641;;1.0;63.22451115;;91.83071730900002;;18.65556623;72.72361;15.10403655;14.98226152
CARR.N;carrier global;Industrials;Building Products & Equipment;59.4738712;32691443787;10.5144341;155.47279;;1.29658943;2020.0;19.47528741;217.2405641;45.3002698;;1.0;59.4738712;90.4320360074999;45.3002698;10.5144341;18.65556623;155.47279;19.47528741;14.98226152
CARR.N;carrier global;Industrials;Building Products & Equipment;59.6125495;46811240621;10.67035015;136.67888;;1.29658943;2021.0;25.56263922;45.3002698;-22.68848681;217.2405641;1.0;59.6125495;45.3002698;-22.68848681;10.67035015;18.65556623;136.67888;25.56263922;89.02759443579984
CAT.N;caterpillar;Industrials;Farm & Heavy Construction Machinery;75.04337342;39574595644;10.59741649;255.3779;12.11948284;1.562747413;2015.0;15.92140707;-22.99183913;42.16962795;;1.0;75.04337342;-22.99183913;42.16962795;10.59741649;12.11948284;255.3779;15.92140707;14.98226152
CAT.N;caterpillar;Industrials;Farm & Heavy Construction Machinery;73.05436219;54259631533;10.73447684;278.38492;27.10760615;1.562747413;2016.0;-0.479496171;42.16962795;75.00251713;-22.99183913;1.0;73.05436219;42.16962795;75.00251713;10.73447684;27.10760615;278.38492;-0.479496171;-22.99183913
CAT.N;caterpillar;Industrials;Farm & Heavy Construction Machinery;65.28067539;93749633852;10.97196958;253.36336;51.87938487;1.562747413;2017.0;23.2913468;75.00251713;-17.54146136;42.16962795;1.0;65.28067539;75.00251713;-17.54146136;10.97196958;51.87938487;253.36336;23.2913468;42.16962795
CAT.N;caterpillar;Industrials;Farm & Heavy Construction Machinery;75.67033337;73134215718;10.86412061;259.60938;14.07670569;1.562747413;2018.0;43.57513701;-17.54146136;19.47633041;75.00251713;1.0;75.67033337;-17.54146136;19.47633041;10.86412061;14.07670569;259.60938;43.57513701;75.00251713
CAT.N;caterpillar;Industrials;Farm & Heavy Construction Machinery;68.60254513;81236199845;10.9097496;257.41336;11.80225784;1.562747413;2019.0;41.32462361;19.47633041;26.9240066;-17.54146136;1.0;68.60254513;19.47633041;26.9240066;10.9097496;11.80225784;257.41336;41.32462361;-17.54146136
CAT.N;caterpillar;Industrials;Farm & Heavy Construction Machinery;74.86598919;99256206231;10.99675767;241.66342;18.94409712;1.562747413;2020.0;19.50599953;26.9240066;15.95973646;19.47633041;1.0;74.86598919;26.9240066;15.95973646;10.99675767;18.94409712;241.66342;19.50599953;19.47633041
CAT.N;caterpillar;Industrials;Farm & Heavy Construction Machinery;82.29500799;1,10789E+11;11.04449859;228.80237;26.9881116;1.562747413;2021.0;40.56577086;15.95973646;18.57882973;26.9240066;1.0;82.29500799;15.95973646;18.57882973;11.04449859;26.9881116;228.80237;40.56577086;26.9240066
CAT.N;caterpillar;Industrials;Farm & Heavy Construction Machinery;81.26415151;1,24669E+11;11.0957594;232.79215;19.457835;1.562747413;2022.0;41.44901555;18.57882973;25.9711674;15.95973646;1.0;81.26415151;18.57882973;25.9711674;11.0957594;19.457835;232.79215;41.44901555;15.95973646
